,label,tid,time,day,poi,price,rating,weather
17935,315,8927,465,Friday,Bolla Market - Conduit & Liberty,-1,-1.0,Clouds
44933,689,19206,855,Friday,Eataly NYC,-1,9.5,Clouds
42408,645,17981,1045,Monday,Stop & Shop,-1,5.8,Clear
23567,355,10064,1032,Monday,Shaolin,-1,-1.0,Clouds
51137,754,21041,617,Friday,McMahon Hall,-1,-1.0,Clear
28106,425,12022,633,Sunday,Team Brootal HQ,-1,-1.0,Clear
64457,1016,28163,464,Monday,New Milford High School,-1,-1.0,Clear
37740,533,14946,1015,Tuesday,Time Systems International,-1,-1.0,Clouds
32533,461,13018,763,Wednesday,Chase Bank,-1,6.0,Clouds
46225,702,19648,461,Thursday,MTA Bus - Q53,-1,-1.0,Clear
31718,448,12671,1417,Thursday,Duane Reade,-1,5.3,Clear
48959,734,20533,1148,Saturday,Meadowlands Racing & Entertainment,-1,8.0,Clouds
50887,753,21006,711,Saturday,Dunkin' Donuts,1,6.7,Clouds
31024,445,12584,163,Friday,Netflix,-1,-1.0,Clouds
7990,121,3330,156,Friday,My Comfy King Size Bed,-1,-1.0,Clouds
23413,354,10052,548,Monday,MTA Subway - Jamaica Center/Parsons/Archer (E/J/Z),-1,-1.0,Clouds
47854,722,20151,1130,Thursday,Deal 99 Cents & Up,-1,-1.0,Clear
48659,734,20497,805,Sunday,Bonefish Grill,2,7.6,Clear
48661,734,20498,880,Monday,110 Lawrence Ave Dumont Nj,-1,-1.0,Clouds
6627,95,2628,548,Friday,MTA Subway - 61st St/Woodside (7),-1,-1.0,Clouds
5858,91,2493,866,Friday,Gotham Avenue School,-1,-1.0,Fog
20649,349,9867,1149,Wednesday,Vero Midtown,2,-1.0,Clear
50647,750,20950,809,Wednesday,OLCA (Our Lady's Catholic Academy),-1,-1.0,Clear
56258,872,24248,90,Friday,The 'dam,1,-1.0,Clear
6657,95,2633,1203,Wednesday,MTA Subway - 7 Train,-1,-1.0,Rain
63284,980,27197,964,Monday,Opening Ceremony,-1,9.0,Clear
22774,354,10031,823,Sunday,McDonald's,1,5.2,Clouds
38610,579,16213,1340,Friday,District 36,3,-1.0,Clear
5934,91,2504,1171,Friday,St. Best Jerk Spot,2,7.9,Clouds
33722,484,13628,135,Saturday,MTA Subway - Bedford/Nostrand Aves (G),-1,-1.0,Clear
34339,488,13735,932,Monday,G's Coffee Shop,1,8.1,Clouds
29053,439,12426,31,Saturday,In bed sleeping zzzzzzzzzzzzzz,-1,-1.0,Clear
7482,120,3291,954,Monday,XPL Halal Cart,1,-1.0,Clouds
32610,461,13023,69,Thursday,1600 Caton Ave,-1,-1.0,Clouds
49219,742,20732,1413,Thursday,Fridaypocalypse,-1,-1.0,Clouds
44616,688,19164,963,Wednesday,Exhale Gramercy,-1,8.2,Clouds
56109,872,24244,721,Thursday,RadioShack,-1,-1.0,Clouds
10021,178,4989,883,Thursday,High Style Deco,-1,-1.0,Clear
65889,1044,28840,194,Thursday,Robert F Kennedy Toll Plaza,-1,4.7,Clouds
23255,354,10045,973,Wednesday,Agape Love International,-1,-1.0,Clouds
3620,81,2185,808,Saturday,Zabar's,-1,9.2,Clouds
38737,582,16257,641,Thursday,Starbucks,1,7.6,Clouds
39816,595,16576,580,Tuesday,Tappen Park,-1,8.0,Clear
16942,293,8242,191,Sunday,Dilruba Deli & Grocery,1,-1.0,Clouds
33144,474,13379,1008,Saturday,International Pillow Fight Dayapocalypse 2012,-1,-1.0,Clear
56787,881,24436,306,Saturday,Kennedy Chicken & Sandwiches,1,-1.0,Clear
62684,974,27028,1006,Wednesday,Riverbank State Park,-1,9.2,Clear
42312,643,17935,1124,Monday,fabi's original habitat,-1,-1.0,Clouds
20098,344,9751,501,Wednesday,MTA Subway - Lexington Ave/59th St (4/5/6/N/R/W),-1,-1.0,Clear
44241,673,18734,543,Wednesday,Viznitz Cheider,-1,-1.0,Clouds
37895,539,15142,1416,Wednesday,Mimi's Italian Restaurant & Piano Bar,3,8.2,Rain
52992,773,21521,313,Tuesday,Retro Fitness,-1,7.1,Clouds
23270,354,10046,941,Friday,Washington Park,-1,7.0,Clear
15387,280,7837,664,Thursday,Panini Tozt,1,6.3,Clear
50188,745,20822,697,Thursday,Altus Cafe,1,-1.0,Clear
9885,178,4986,19,Friday,Dunkin' Donuts,1,6.4,Clear
53556,816,22695,1155,Tuesday,"Jefferson Ave, Tenafly NJ",-1,-1.0,Clouds
43154,649,18097,661,Friday,The Network NYC Studios,-1,-1.0,Clouds
29657,440,12456,481,Tuesday,J. No Lounge at the Regal Beagle (J. No Lounge at Kensington Court),-1,-1.0,Rain
11476,185,5190,572,Saturday,The Bush Hot Tub :),-1,-1.0,Clear
35591,519,14577,1157,Tuesday,Garden of Eden Marketplace,-1,8.3,Clouds
25919,384,10895,1416,Monday,Gansevoort Park Avenue NYC,-1,8.4,Clear
20068,344,9747,633,Thursday,Kiely Hall,-1,-1.0,Clear
66814,1055,29160,937,Wednesday,Building 285,-1,-1.0,Clear
37905,539,15146,21,Monday,The Hawthorne,-1,-1.0,Clouds
17874,315,8926,653,Wednesday,Jackson Hewitt Tax Service,-1,-1.0,Clouds
45084,689,19212,150,Tuesday,New York Hilton Midtown,-1,7.6,Clouds
43195,649,18100,663,Wednesday,Potbelly Sandwich Shop,1,7.7,Clouds
12624,185,5219,1390,Friday,Philibosian Phunction,3,-1.0,Clear
17486,293,8252,787,Monday,MTA Subway - Utica Ave (A/C),-1,-1.0,Clouds
51504,763,21267,389,Monday,MTA Subway - Parkside Ave (Q),-1,-1.0,Clouds
24284,365,10378,1167,Sunday,Columbus Gourmet Food,1,5.6,Clouds
50215,745,20824,991,Tuesday,Boss Tweed's Saloon,2,5.9,Clear
55153,834,23194,1395,Saturday,99¢ Fresh Pizza,1,6.5,Rain
39350,589,16447,1358,Monday,Starbucks,1,-1.0,Clouds
42061,642,17897,1178,Friday,McBean's Restaurant,2,6.2,Clouds
45045,689,19210,1155,Friday,The Smith,3,9.0,Clouds
6258,95,2607,836,Friday,75 Maiden Lane,-1,-1.0,Clouds
5305,84,2298,1289,Monday,Chez MoScoe,-1,-1.0,Clouds
28014,422,11990,230,Tuesday,home,-1,-1.0,Clear
44828,688,19201,557,Wednesday,Flywheel Sports,-1,9.3,Fog
54534,820,22817,483,Wednesday,Chase Bank,-1,6.2,Rain
56496,872,24252,1345,Wednesday,Fresh Cut Christmas Trees,-1,-1.0,Clear
25361,372,10606,821,Thursday,Grand Appetito,1,-1.0,Clear
32229,458,12954,674,Tuesday,Walgreens,-1,8.1,Clear
33095,472,13350,914,Friday,460 East 79 St,-1,-1.0,Clear
51447,754,21060,682,Thursday,Lowenstein Building,-1,-1.0,Clear
10864,184,5176,1369,Friday,Tender Trap,2,-1.0,Clear
41574,635,17661,781,Monday,4G Home Of The Worlds Greatest Tag Team,-1,-1.0,Clouds
30956,445,12580,929,Monday,C-Town Supermarkets,-1,-1.0,Clouds
49797,744,20795,934,Saturday,H&M,-1,6.6,Clouds
23702,355,10068,472,Sunday,Dunkin Donuts,1,6.0,Clouds
6461,95,2616,529,Wednesday,MTA Subway - 7 Train,-1,-1.0,Clouds
24205,365,10373,1026,Saturday,AT&T,-1,6.5,Clear
33398,474,13396,101,Thursday,In Bed... Asleep,-1,-1.0,Clear
25925,384,10895,105,Tuesday,Brian's Home,-1,-1.0,Clear
64318,1006,27867,464,Friday,P.S. 270Q,-1,-1.0,Clear
19067,315,8955,147,Sunday,Key Food Supermarket,-1,6.4,Clouds
11715,185,5196,477,Monday,The Bush Hideout,3,-1.0,Clouds
56950,881,24450,380,Monday,Bank of America,-1,5.8,Fog
66250,1047,28915,1149,Monday,Amandas Castle,-1,-1.0,Clouds
46325,705,19706,1027,Wednesday,College Of Staten Island,-1,-1.0,Clouds
54380,820,22813,468,Thursday,Chase Bank,-1,6.2,Clear
29756,440,12459,597,Wednesday,MTA Subway - Court Sq/23rd St (E/M),-1,-1.0,Clouds
55578,842,23450,15,Saturday,The Malt House,2,8.3,Clouds
18466,315,8938,1394,Monday,Euclid 500 Garden,-1,-1.0,Clear
36554,527,14800,849,Monday,Mangia,2,7.7,Clouds
41889,638,17775,421,Tuesday,MTA Subway - 86th St (4/5/6),-1,-1.0,Clear
23811,359,10180,930,Saturday,R&M SOCIAL MEDIA,-1,-1.0,Clear
49461,742,20740,797,Wednesday,Strand Bookstore,-1,9.6,Rain
11828,185,5197,1211,Sunday,The Hang Out,-1,-1.0,Clouds
12267,185,5211,1206,Monday,my bed,3,-1.0,Clouds
57956,885,24561,432,Thursday,Mi Casa,-1,-1.0,Clouds
46732,706,19721,1311,Tuesday,China Grill,3,-1.0,Clear
10771,184,5173,758,Sunday,Steve Madden,-1,7.3,Clouds
39896,595,16579,1267,Sunday,MTA Bus - Van Duzer St & Beach St (S74/S78),-1,-1.0,Clouds
40295,612,17059,882,Tuesday,Starbucks,2,6.4,Clear
51205,754,21046,613,Thursday,McMahon Hall,-1,-1.0,Clear
3724,81,2200,1152,Sunday,MTA Subway - 96th St (6),-1,-1.0,Clear
51094,754,21037,1018,Thursday,Home home home,-1,-1.0,Clear
5650,90,2466,137,Sunday,Hairy Monk,1,-1.0,Clouds
43778,660,18403,349,Saturday,Degenerate's Den,-1,-1.0,Clear
15468,280,7843,844,Thursday,Green Pea Deli,1,-1.0,Clear
47762,722,20144,1335,Friday,MTA Bus - B68/B74/B82/B82LTD - Stillwell Av Terminal,-1,-1.0,Clouds
8859,153,4272,1422,Sunday,Soho Grand Hotel,-1,9.1,Clouds
9227,164,4629,1116,Monday,Frederic Fekkai,-1,8.3,Clouds
31436,448,12657,674,Tuesday,Gate 202,-1,-1.0,Clear
14749,262,7389,1047,Friday,Montefiore Medical Center - Wakefield Campus,-1,-1.0,Clear
44584,682,19019,1319,Thursday,SUSHISAMBA,3,8.2,Clouds
59538,902,25037,394,Friday,CKO Kickboxing Paramus,-1,-1.0,Clear
11112,185,5185,768,Saturday,Sunoco,-1,6.1,Clear
3942,82,2221,748,Thursday,Barnes & Noble Café,1,-1.0,Clouds
58895,900,24956,510,Monday,Arch Insurance,-1,-1.0,Clouds
60993,934,25874,758,Wednesday,Lenwich by Lenny's,2,7.9,Clouds
62433,974,27003,1117,Tuesday,Riverbank State Park,-1,9.2,Clear
13799,208,5850,77,Thursday,PH-D at Dream Downtown,3,8.5,Clouds
28447,432,12221,926,Tuesday,Lea and Leon Eisenberg Beit Midrash,-1,-1.0,Clouds
21000,349,9877,927,Saturday,Steak 'n Shake,1,7.9,Clouds
46315,705,19705,634,Saturday,Commons Cafe,1,6.3,Clouds
49519,742,20744,834,Sunday,Heat Madness,-1,-1.0,Clouds
20091,344,9749,1250,Friday,C-Town Supermarkets,-1,6.5,Clouds
59183,901,24980,1184,Sunday,Glen Oaks Oval,-1,-1.0,Clouds
62485,974,27005,821,Wednesday,Track 2,-1,-1.0,Clouds
62503,974,27008,757,Monday,The Dog House,-1,-1.0,Clouds
10941,184,5180,1006,Monday,Make Meaning,-1,-1.0,Clear
58698,895,24816,867,Monday,ShopRite,-1,7.5,Clouds
46780,706,19721,1168,Saturday,UPROAR!,-1,-1.0,Clouds
52479,768,21373,834,Wednesday,Camizzi's Place,-1,-1.0,Clouds
25966,384,10896,996,Friday,DUO Restaurant and Lounge,3,-1.0,Clouds
55277,834,23201,855,Sunday,Finally @ Home,-1,-1.0,Clouds
18797,315,8951,1414,Wednesday,B 13,-1,-1.0,Clear
16418,293,8231,896,Wednesday,Varick Commercial Stationers,-1,-1.0,Clouds
46571,706,19719,879,Friday,PS/IS 270,-1,-1.0,Clouds
20838,349,9873,826,Tuesday,The Urban Assembly School for Law and Justice,-1,-1.0,Clouds
23466,354,10055,707,Wednesday,Rite Aid,-1,6.6,Fog
33480,475,13414,580,Friday,New York City Civil Court,-1,-1.0,Clear
15871,293,8217,1206,Monday,MTA Subway - Spring St (C/E),-1,-1.0,Clouds
42076,642,17898,1029,Sunday,Starbucks,2,6.6,Clouds
38898,582,16275,1272,Friday,Verrazano-Narrows Bridge (Verrazano–Narrows Bridge),-1,-1.0,Clear
12895,187,5266,849,Friday,1065 Ave of the Americas,-1,-1.0,Clouds
36247,521,14687,514,Wednesday,Baked Potato King,1,-1.0,Fog
15516,280,7854,533,Wednesday,Elly's Deli & Grocery,1,-1.0,Clear
6340,95,2609,1140,Tuesday,MTA Subway - Court Square (E/G/M/7),-1,-1.0,Rain
53563,816,22695,1372,Wednesday,"Jefferson Ave, Tenafly NJ",-1,-1.0,Clouds
62808,976,27060,414,Sunday,Duane Reade,-1,7.1,Clouds
47407,718,20033,490,Thursday,A. Philip Randolph Campus High School @ City College,-1,-1.0,Clear
17434,293,8251,495,Tuesday,Casa Senor Cigar,-1,-1.0,Fog
3583,81,2181,483,Tuesday,MTA Subway - 96th St (6),-1,-1.0,Clouds
55006,827,23043,1164,Sunday,SUNY Maritime Waterfront,-1,-1.0,Clouds
65083,1019,28242,1046,Monday,Union Market,-1,8.9,Clear
3786,81,2206,500,Tuesday,Food Universe,-1,5.2,Clear
54972,827,23042,1315,Sunday,Manny's On Second,2,7.0,Clear
136,6,133,494,Sunday,Broadway/Nightmare Drive,-1,-1.0,Clouds
5402,84,2300,995,Saturday,Favela Grill,2,8.8,Snow
63817,990,27436,602,Monday,InterContinental New York Barclay,-1,8.0,Clear
18717,315,8949,543,Wednesday,Sutter Grocery,1,-1.0,Clouds
13691,208,5841,758,Sunday,Tompkins Square Bagels,2,9.1,Clouds
15306,280,7834,628,Friday,Oxford Cafe,1,-1.0,Clear
12117,185,5206,690,Friday,The Bush Hideout,3,-1.0,Clear
45380,689,19233,1170,Saturday,Lillie's Union Square,2,8.5,Clear
61287,943,26125,10,Monday,Hollywood Fried Chicken,1,7.2,Clouds
25939,384,10895,52,Wednesday,Schnipper's Quality Kitchen,2,8.0,Clouds
34300,488,13731,1278,Sunday,Around The Clock Grocery & Deli,1,-1.0,Clouds
52081,767,21340,571,Friday,Church Square Playground,-1,-1.0,Clouds
7911,121,3328,149,Friday,Walking Peter Pan <3,-1,-1.0,Clear
2489,69,1821,793,Friday,Middle Village,-1,-1.0,Clouds
53617,816,22697,780,Wednesday,7-Eleven,-1,7.3,Clouds
4562,84,2282,1225,Tuesday,Eastern Nights,1,4.9,Rain
64894,1017,28194,1079,Saturday,"MTA Bx23, Bx29, Q50, Bee Line 45 Pelham Bay",-1,5.6,Clear
18086,315,8929,347,Thursday,Bolla Market - Conduit & Liberty,-1,-1.0,Clear
48149,730,20380,810,Thursday,New Balance Track & Field Center at The Armory,-1,8.3,Clouds
21342,349,9891,939,Sunday,M.S. 22,-1,-1.0,Clear
55444,842,23429,547,Friday,Steve Madden Corporate Office,-1,-1.0,Clear
11633,185,5193,1419,Wednesday,Garden State Parkway Park & Ride,-1,-1.0,Clouds
36495,527,14799,607,Thursday,Nadia's Apartment,-1,-1.0,Clouds
526,12,290,812,Sunday,Chiu Kee,1,-1.0,Clear
33277,474,13385,1346,Tuesday,MTA Subway - Manhattan Bridge (B/D/N/Q),-1,-1.0,Rain
13938,236,6633,1367,Friday,SLATE,2,6.9,Clouds
51396,754,21057,1008,Thursday,Home home home,-1,-1.0,Clear
1452,34,911,1126,Saturday,All In One Mart,2,5.6,Clouds
4212,84,2277,933,Sunday,Metropolitan Hotel,3,-1.0,Clear
26775,386,10949,948,Friday,Dunkin' Donuts,1,6.0,Clear
44122,673,18725,1233,Wednesday,Shvigers House,-1,-1.0,Clouds
34532,488,13748,1027,Tuesday,Larry Shapiro Physical Therapy,-1,-1.0,Fog
35344,518,14541,1266,Friday,Veselka,2,9.1,Clear
27702,412,11681,1426,Saturday,Umberto's of New Hyde Park,2,9.0,Clear
21743,354,10022,1028,Thursday,In The Mikvah,-1,-1.0,Clouds
21326,349,9891,871,Saturday,Kahlua's Cafe & Restaurant,1,6.7,Snow
49168,742,20731,813,Wednesday,Strand Bookstore,-1,9.6,Clouds
45151,689,19216,150,Friday,New York Hilton Midtown,-1,7.6,Clear
4951,84,2288,389,Thursday,New York Public Library - Grand Central,-1,-1.0,Clear
61308,943,26125,1056,Sunday,Barcade,1,8.8,Clear
10173,178,4995,1255,Tuesday,Bx16 Bus Stop,-1,-1.0,Clear
10016,178,4989,703,Thursday,halal food cart,1,-1.0,Clear
47913,723,20167,819,Saturday,Dunkin Donuts,1,6.6,Clouds
23527,355,10060,920,Thursday,Lorri's Bikini Lounge,-1,-1.0,Clouds
36092,521,14661,494,Monday,MTA Subway - Manhattan Bridge (B/D/N/Q),-1,-1.0,Clouds
22530,354,10029,348,Friday,MTA Subway - Smith/9th St (F/G),-1,-1.0,Clear
53189,787,21931,1132,Sunday,Carmine's Pizzeria,1,8.5,Clear
64392,1006,27872,202,Thursday,amby grocery,1,-1.0,Clouds
19165,315,8958,1028,Monday,Krutick's Pharmacy,-1,-1.0,Clear
34214,484,13649,1055,Friday,MTA Subway - Bedford/Nostrand Aves (G),-1,-1.0,Clouds
48796,734,20505,762,Friday,**Home Sweet Home**,-1,-1.0,Clouds
62204,951,26303,93,Saturday,MTA Subway - 191st St (1),-1,-1.0,Clouds
24080,359,10213,854,Sunday,Dice Thai Cuisine,1,-1.0,Clouds
6695,95,2634,1157,Thursday,Roosevelt Avenue Bridge,-1,-1.0,Clouds
7242,119,3259,1211,Saturday,Saks Fifth Avenue,-1,9.0,Clear
44379,682,18997,1237,Tuesday,Park Avenue Tavern,2,8.1,Clouds
30616,445,12570,582,Friday,MTA Subway - 145th St (1),-1,-1.0,Clouds
16879,293,8242,775,Monday,Lexington Ave,-1,-1.0,Clear
40045,596,16599,1257,Tuesday,Passaic Bus Terminal,-1,-1.0,Rain
19295,315,8961,415,Sunday,Napoli's Pizza,1,8.5,Clouds
61527,943,26145,42,Tuesday,J-Rod's Kitten Palace,-1,-1.0,Clear
20772,349,9869,1190,Sunday,TKTS,-1,8.2,Clouds
10390,181,5064,433,Wednesday,MTA Subway - Sheepshead Bay (B/Q),-1,-1.0,Clear
24622,371,10565,1176,Wednesday,Momma Dukes House,-1,-1.0,Clouds
42597,645,17998,641,Thursday,Target,-1,7.2,Clouds
58766,895,24822,483,Wednesday,Dunkin' Donuts,1,5.8,Rain
34012,484,13638,1063,Monday,MTA Subway - Bedford/Nostrand Aves (G),-1,-1.0,Clouds
37562,531,14894,13,Friday,Pepitone/Venturini Place,-1,-1.0,Clouds
25682,384,10891,575,Monday,Les Halles,3,-1.0,Clouds
4320,84,2278,651,Sunday,Mike's VIP Barbershop,-1,-1.0,Clear
1015,19,478,1006,Saturday,Crate & Barrel,-1,8.7,Clouds
37392,529,14860,890,Monday,R&R Coffee,1,7.5,Clear
66859,1070,29551,523,Thursday,Eastern Athletic Club,-1,6.9,Clouds
1717,34,945,1305,Sunday,All In One Mart,2,5.6,Clear
64405,1006,27876,1193,Tuesday,422 jefferson ave,-1,-1.0,Clear
39981,595,16586,1250,Monday,MTA Bus - Richmond Av & Draper Pl S (S44/S59/S89/S94/X17/X17A/X17J),-1,-1.0,Clear
56637,881,24428,1001,Monday,Tropical Spanish Restaurant,1,7.6,Clouds
31889,458,12948,837,Tuesday,Statler Wing,-1,-1.0,Clear
55414,842,23427,1100,Tuesday,My Casa,-1,-1.0,Clouds
14539,254,7181,958,Friday,MTA Subway - 59th St/Columbus Circle (A/B/C/D/1),-1,-1.0,Clouds
43049,647,18053,486,Sunday,Hamilton Park Small Breed Dog Run,-1,7.6,Clouds
12382,185,5213,613,Sunday,my bed,3,-1.0,Clouds
24631,371,10565,1339,Thursday,Where A Wife Usually Is... Kitchen :),-1,-1.0,Clear
29428,440,12450,1392,Thursday,J. No Lounge at the Regal Beagle (J. No Lounge at Kensington Court),-1,-1.0,Clouds
65861,1044,28837,1061,Monday,MTA Subway - 42nd St/Grand Central (4/5/6/7/S),-1,-1.0,Clouds
34917,495,13916,1139,Saturday,MTA Subway - 110th St/Cathedral Parkway (B/C),-1,-1.0,Clear
56835,881,24444,327,Thursday,Wayne Manor ( Bat Cave ),-1,-1.0,Clouds
16128,293,8223,1220,Friday,MTA Subway - Spring St (C/E),-1,-1.0,Clear
57010,881,24452,303,Saturday,MTA Bus - M60-SBS (LaGuardia Airport) - Astoria Blvd/Steinway St,-1,-1.0,Clouds
48132,730,20380,780,Tuesday,Times Square,-1,9.0,Clouds
37271,529,14837,911,Sunday,Clockwork Jiu Jitsu,-1,8.9,Clouds
32983,472,13342,831,Friday,MTA Bus - Q111,-1,-1.0,Clear
9456,172,4824,592,Wednesday,Capital One 360 Café,1,-1.0,Clouds
56996,881,24452,1281,Monday,Wayne Manor ( Bat Cave ),-1,-1.0,Clouds
3838,82,2213,683,Sunday,Starbucks,1,7.8,Clear
55466,842,23430,1372,Friday,Baby's Place,-1,-1.0,Clear
8689,150,4193,117,Tuesday,Charles B. Benenson Grove,-1,-1.0,Clear
62940,976,27067,1062,Monday,MTA Subway - Coney Island/Stillwell Ave (D/F/N/Q),-1,-1.0,Clear
54051,819,22790,450,Thursday,Javons Home,-1,-1.0,Fog
65780,1044,28831,676,Sunday,Value Drugs,-1,7.1,Clear
23391,354,10051,935,Wednesday,MTA Subway - 42nd St/Times Square/Port Authority Bus Terminal (A/C/E/N/Q/R/S/W/1/2/3/7),-1,-1.0,Clear
25547,384,10889,548,Friday,NYU Medical Offices,-1,-1.0,Clear
63837,990,27437,528,Tuesday,InterContinental New York Barclay,-1,8.0,Clouds
42753,646,18014,1064,Sunday,Manhattan Mall,-1,6.0,Clear
416,12,286,1116,Thursday,HSBC,-1,-1.0,Clouds
1162,25,637,830,Friday,Junior's Restaurant,2,-1.0,Clouds
8707,150,4197,1166,Wednesday,Columbus Circle,-1,9.2,Clear
8649,150,4191,941,Tuesday,LC Atrium Discount Tickets,-1,-1.0,Unknown
30553,445,12569,625,Monday,MTA Subway - Jay St/MetroTech (A/C/F/R),-1,-1.0,Clouds
45152,689,19216,690,Friday,John F. Kennedy International Airport (JFK) (John F. Kennedy International Airport),-1,7.0,Clear
57817,885,24554,428,Thursday,MTA Subway - 149th St/Grand Concourse (2/4/5),-1,-1.0,Clear
35051,495,13921,1,Tuesday,Babe's House,-1,-1.0,Clear
28051,422,11993,236,Thursday,home,-1,-1.0,Rain
24130,359,10217,529,Thursday,The Mud Truck,1,-1.0,Clear
44935,689,19206,1245,Friday,Pacha NYC,2,-1.0,Clear
7794,121,3327,1198,Monday,5 Borough Bistro,-1,-1.0,Clouds
14920,267,7512,1148,Saturday,Basics Footgear,-1,-1.0,Clear
44838,689,19203,855,Wednesday,Eataly NYC,-1,9.5,Clear
36538,527,14799,1057,Saturday,Rehoboth Spa Lounge New York,-1,7.7,Clouds
59316,901,25008,149,Thursday,Little Jerk Center,2,-1.0,Rain
43578,652,18190,611,Saturday,Hoboken Vine,-1,6.9,Clouds
16317,293,8228,1221,Thursday,MTA Subway - L Train,-1,-1.0,Clear
42499,645,17985,1089,Friday,BJ's Wholesale Club,-1,6.0,Clear
60514,928,25695,1256,Wednesday,Old Navy,-1,7.8,Clear
28503,432,12223,1096,Friday,Schottenstein Back Lounge,-1,-1.0,Clear
42772,646,18015,1401,Friday,Jebon Sushi and Noodle,2,-1.0,Clear
63250,980,27194,95,Sunday,Great N.Y. Noodletown,1,8.5,Clouds
58953,900,24961,1364,Friday,Posh Bar & Lounge,2,7.4,Clear
7158,119,3254,406,Thursday,Brownie's Cafe,1,6.9,Clouds
62916,976,27066,1113,Wednesday,FYE,-1,-1.0,Clear
53113,787,21921,34,Wednesday,Gene,-1,-1.0,Clouds
11357,185,5189,572,Tuesday,Gardner Field,-1,-1.0,Clouds
62419,974,27003,13,Monday,Walgreens,-1,6.8,Clouds
1213,25,639,1077,Wednesday,Shake Shack,2,9.2,Clear
49483,742,20742,642,Sunday,NEW YORK GIANTS STATE OF MIND!!!!!!!!!!!!!!,-1,-1.0,Clear
14306,246,6921,1262,Thursday,Yale Club of New York City,-1,-1.0,Clear
38550,579,16209,720,Saturday,MTA Subway - Neck Rd (Q),-1,-1.0,Clear
44281,673,18738,1275,Tuesday,Satmar Shul,-1,-1.0,Clear
10137,178,4994,751,Friday,Carl's Steaks,1,-1.0,Clear
13267,188,5306,459,Friday,NJT - Hoboken Light Rail Station,-1,-1.0,Clear
46239,702,19649,586,Wednesday,Rite Aid,-1,5.8,Clear
39,6,127,1419,Sunday,The Lair Of Modern Strange Cowboy,-1,-1.0,Clouds
22626,354,10030,1245,Friday,MTA Subway - Kings Highway (N),-1,-1.0,Clear
40284,596,16633,1164,Monday,Hollister Co.,-1,7.7,Clear
39944,595,16584,827,Tuesday,Tappen Park,-1,8.0,Clear
2191,65,1731,595,Friday,Moe's Southwest Grill,1,7.2,Clear
60095,922,25512,1279,Saturday,Tony's Pizza & Pasta,1,7.2,Clear
61786,951,26289,1079,Thursday,Alcoholism Council of New York,-1,-1.0,Clear
27236,396,11205,475,Sunday,J. Hood Wright Dog Park,-1,7.0,Clear
54120,819,22792,761,Saturday,GameStop,-1,6.5,Clouds
40550,617,17191,24,Saturday,Stash,3,-1.0,Clouds
21572,349,9897,1214,Wednesday,Soho House,-1,9.5,Clear
48597,730,20408,810,Wednesday,Lillie's Union Square,2,8.5,Clear
40512,617,17190,184,Sunday,Veranda,3,-1.0,Clouds
18259,315,8932,1340,Sunday,Brooklyn Public Library,-1,-1.0,Clouds
39079,585,16345,376,Sunday,Empire City Casino,-1,6.6,Clouds
22092,354,10025,1027,Friday,MTA Subway - 36th St (D/N/R),-1,-1.0,Clear
39548,593,16525,1248,Sunday,Port Authority Bus Terminal,-1,5.5,Clear
15279,280,7834,1000,Monday,D'Agostino Supermarket,-1,5.6,Clouds
47707,722,20143,1142,Tuesday,MTA Subway - 8th Ave (N),-1,-1.0,Clouds
56357,872,24250,1374,Thursday,Fresh Cut Christmas Trees,-1,-1.0,Clear
33003,472,13344,833,Tuesday,332 East 29 th street,-1,-1.0,Fog
57845,885,24555,438,Wednesday,158th Street and third ave,1,-1.0,Clouds
31145,445,12591,925,Thursday,MTA Subway - 145th St (1),-1,-1.0,Clouds
48288,730,20388,840,Monday,New York Marriott Marquis,-1,8.4,Clouds
4256,84,2278,1139,Wednesday,Kinneys park,-1,-1.0,Clouds
65188,1019,28249,939,Thursday,MTA Subway - F Train,-1,-1.0,Clouds
56817,881,24442,1199,Friday,J's Big Gym,-1,5.6,Clear
8995,154,4313,1272,Friday,V & R Liquors,-1,-1.0,Clouds
34374,488,13736,521,Friday,MTA Subway - 168th St (A/C/1),-1,-1.0,Rain
19518,319,9013,729,Wednesday,MTA Subway - Manhattan Bridge (B/D/N/Q),-1,-1.0,Clouds
27577,412,11675,513,Monday,Hoyt Playground,-1,8.1,Clear
960,19,474,1130,Tuesday,Maxwell Place Gym,-1,-1.0,Clouds
9565,172,4829,541,Tuesday,MTA Subway - 36th Ave (N/W),-1,-1.0,Clear
25577,384,10890,598,Monday,2 MetroTech Center,-1,-1.0,Clear
26990,390,11040,473,Wednesday,Harry Fox Agency,-1,-1.0,Clouds
49299,742,20734,760,Tuesday,MTA Subway - Montrose Ave (L),-1,-1.0,Rain
56688,881,24431,96,Wednesday,Ding Dong Lounge,1,-1.0,Clouds
53879,816,22717,1121,Wednesday,Cyber Cafe,1,-1.0,Clouds
58739,895,24818,1064,Friday,1200 Midland Ave.,-1,-1.0,Clouds
65620,1040,28733,1034,Sunday,Lyon Bouchon Moderne,3,-1.0,Clouds
22865,354,10034,977,Monday,AT&T Building,-1,5.6,Clear
66733,1055,29153,622,Tuesday,Murray's Bagels,1,8.8,Clouds
32582,461,13021,1069,Saturday,Brooklyn's Finest,-1,-1.0,Clouds
61,6,129,993,Monday,MTA Bus - Fulton Mall & Flatbush Av Ext (B25/B26/B38/B38LTD/B52),-1,5.8,Clear
